File,BLEU,Precisions,Brevity Penalty,Length Ratio,Translation Length,Reference Length
91_the_gnome.txt,0.07528206574817518,"[0.47196467991169977, 0.1417844522968198, 0.04021210782147592, 0.011936339522546418]",1.0,1.0780580675868634,2265,2101
56_sweetheart_roland.txt,0.2627282703352877,"[0.7576361221779548, 0.4112956810631229, 0.21476063829787234, 0.12907518296739853]",0.8617945482586565,0.8705202312138728,1506,1730
13_the_three_little_men_in_the_wo.txt,0.0,"[0.09738955823293173, 0.011049723756906077, 0.0005025125628140704, 0.0]",1.0,4.436525612472161,1992,449
38_The_Wedding_of_Mrs._Fox.txt,0.08847814512533489,"[0.6434359805510534, 0.2305194805194805, 0.0943089430894309, 0.048859934853420196]",0.5472128980371248,0.6238624873609707,617,989
39_the_elves.txt,0.1893699633987471,"[0.6305343511450382, 0.28953399541634833, 0.12767584097859327, 0.061208875286916604]",0.9743797166653737,0.9747023809523809,1310,1344
99_The_Spirit_in_the_Bottle.txt,0.14305696119896508,"[0.7175893482831114, 0.3338008415147265, 0.15789473684210525, 0.08286516853932584]",0.6046209968052108,0.6652680652680653,1427,2145
57_the_golden_bird.txt,0.24490772561045837,"[0.7496033005395113, 0.3879365079365079, 0.19244204509368054, 0.10387547649301143]",0.8869542140827669,0.8928875035420799,3151,3529
132_the_fox_and_the_horse.txt,0.1748392081828866,"[0.5972222222222222, 0.29698375870069604, 0.16279069767441862, 0.1048951048951049]",0.7452902929875884,0.7728085867620751,432,559
125_the_devil_and_his_grandmother.txt,0.20848242129444677,"[0.7311557788944724, 0.3721709974853311, 0.1820469798657718, 0.10075566750629723]",0.7843647911396615,0.8045822102425876,1194,1484
150_the_old_beggar-woman.txt,0.23683165385093308,"[0.6956521739130435, 0.375, 0.2138364779874214, 0.10759493670886076]",0.8508744588302349,0.8609625668449198,161,187
2_Cat_and_Mouse_in_Partnership.txt,0.01818930753975892,"[0.2988855116514691, 0.05070993914807302, 0.007106598984771574, 0.0010162601626016261]",1.0,1.642262895174709,987,601
133_The_Shoes_That_Were_Danced_to_.txt,0.2503256995093218,"[0.7491661107404937, 0.37983978638184246, 0.19706078824315298, 0.11564171122994653]",0.882129026937506,0.8885595732068761,1499,1687
93_the_raven.txt,0.2763747330618575,"[0.774429616874731, 0.43195521102497847, 0.22490305902628177, 0.12887931034482758]",0.880741634495876,0.887318563789152,2323,2618
100_the_devil’s_sooty_brother.txt,0.16465822015709947,"[0.6963667820069204, 0.3264069264069264, 0.1464471403812825, 0.07111882046834345]",0.7464791869372449,0.7737617135207496,1156,1494
117_The_Wilful_Child.txt,0.0814169688266857,"[0.45121951219512196, 0.1411042944785276, 0.05555555555555555, 0.012422360248447204]",1.0,1.025,164,160
87_the_poor_man_and_the_rich_man.txt,0.19338214049735405,"[0.7370347773032336, 0.362026862026862, 0.16676847892486255, 0.07640586797066015]",0.8008459774797491,0.81827259111333,1639,2003
49_the_six_swans.txt,0.28889971505973205,"[0.7723537941034316, 0.4323017408123791, 0.2312530237058539, 0.13697967086156826]",0.9008664468707772,0.9054704595185996,2069,2285
24_mother_holle.txt,0.2156752813848869,"[0.6854115729421353, 0.35154975530179444, 0.1689795918367347, 0.08415032679738563]",0.8914424254470383,0.8969298245614035,1227,1368
5_the_wolf_and_the_seven_little_.txt,0.005550986634789107,"[0.6761252446183953, 0.21939275220372184, 0.03823529411764706, 0.004906771344455349]",0.07642628699076812,0.28,1022,3650
48_old_sultan.txt,0.22493695366467029,"[0.7254685777287762, 0.3576158940397351, 0.17016574585635358, 0.08738938053097345]",0.9025458087779279,0.907,907,1000
154_The_Stolen_Farthings.txt,0.26606551307953596,"[0.6863270777479893, 0.34946236559139787, 0.20215633423180593, 0.13513513513513514]",0.935172636577339,0.9371859296482412,373,398
3_Our_Lady’s_Child.txt,0.0077918295215767975,"[0.1251916198262647, 0.022494887525562373, 0.0025575447570332483, 0.0005117707267144319]",1.0,3.4393673110720564,1957,569
22_The_Riddle.txt,0.262130845452934,"[0.7033307513555384, 0.35891472868217056, 0.1908456167571761, 0.11024844720496894]",0.9709944301928803,0.9714070729872084,1291,1329
124_the_three_brothers.txt,0.16912133477942073,"[0.6094594594594595, 0.2422192151556157, 0.10975609756097561, 0.05970149253731343]",0.9589734477739159,0.959792477302205,740,771
40_the_robber_bridegroom.txt,0.24663175269871615,"[0.7245762711864406, 0.36890459363957595, 0.19943422913719944, 0.12668082094833688]",0.8603433469128572,0.8692449355432781,1416,1629
20_The_Valiant_Little_Tailor.txt,0.018264983634338712,"[0.12795103468376567, 0.048688046647230324, 0.010207057451151939, 0.001750291715285881]",1.0,5.708818635607321,3431,601
89_the_goose-girl.txt,0.190338858208355,"[0.7169990503323836, 0.3358669833729216, 0.15874524714828897, 0.08178792201616739]",0.8049307337212898,0.8216933281310964,2106,2563
10_The_Pack_of_Ragamuffins.txt,0.019149013142910013,"[0.5495915985997666, 0.13434579439252337, 0.0152046783625731, 0.00234192037470726]",0.47554652927233876,0.5736278447121821,857,1494
26_little_red-cap.txt,0.12079382712453697,"[0.6824789594491201, 0.27105666156202146, 0.09655172413793103, 0.03374233128834356]",0.7709454039146182,0.7935640558591378,1307,1647
158_The_Story_of_Schlauraffen_Land.txt,0.21063618468220902,"[0.6468842729970327, 0.32142857142857145, 0.16716417910447762, 0.08682634730538923]",0.8986829954104314,0.903485254691689,337,373
90_the_young_giant.txt,0.20964322344512523,"[0.7117557251908397, 0.3500305436774588, 0.15857011915673694, 0.07701711491442542]",0.892625832688584,0.8979983548121744,3275,3647
159_The_Ditmarsch_Tale_of_Wonders.txt,0.28868287511969704,"[0.6488888888888888, 0.375, 0.23766816143497757, 0.14864864864864866]",0.9480639384933954,0.9493670886075949,225,237
140_domestic_servants.txt,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0,0,0
116_the_blue_light.txt,0.20876247917274318,"[0.7290950744558992, 0.3329512893982808, 0.16628440366972477, 0.0963855421686747]",0.8358827760527816,0.8479844584749878,1746,2059
97_the_water_of_life.txt,0.22976001665925064,"[0.7673674588665448, 0.3982624599908551, 0.19945105215004574, 0.11075514874141876]",0.8015510776795862,0.8188622754491018,2188,2672
9_the_twelve_brothers.txt,0.028029551132215703,"[0.4273373983739837, 0.099644128113879, 0.014242115971515769, 0.0010178117048346056]",1.0,1.2432090966519267,1968,1583
"1_the_frog-king,_or_iron_henry.txt",0.034744520121640074,"[0.6358381502890174, 0.1652892561983471, 0.03143093465674111, 0.004966887417218543]",0.5459188784614634,0.6229423868312757,1211,1944
50_briar-rose.txt,0.27163435716310796,"[0.7183002056202878, 0.38614540466392316, 0.2004118050789293, 0.11263736263736264]",0.9656484359629721,0.9662251655629139,1459,1510
52_king_thrushbeard.txt,0.19580677054785947,"[0.6979228486646885, 0.3147268408551069, 0.14616755793226383, 0.07847800237812129]",0.8739622461448515,0.8812761506276151,1685,1912
148_The_Lord’s_Animals_and_the_Dev.txt,0.11512352403133537,"[0.4884910485933504, 0.15897435897435896, 0.07712082262210797, 0.03865979381443299]",0.9332765539044114,0.9354066985645934,391,418
85_the_gold-children.txt,0.20322516522198192,"[0.7355284121083377, 0.3698193411264612, 0.17065390749601275, 0.08723404255319149]",0.8056189215367814,0.8222707423580786,1883,2290
78_The_Old_Man_and_His_Grandson.txt,0.23480003646647837,"[0.690566037735849, 0.36363636363636365, 0.18631178707224336, 0.08396946564885496]",0.9378634245555956,0.9397163120567376,265,282
76_The_Pink.txt,0.2415044575485771,"[0.772700983227299, 0.41203703703703703, 0.21019108280254778, 0.11239860950173812]",0.8200577070066721,0.8344594594594594,1729,2072
142_simeli_mountain.txt,0.24582770538453896,"[0.6911764705882353, 0.3438485804416404, 0.1831578947368421, 0.10221285563751317]",0.9518291278061697,0.9529529529529529,952,999
53_little_snow-white.txt,0.24312886513081777,"[0.7257814917982048, 0.3804953560371517, 0.19603592443480955, 0.10842627013630732]",0.8783754007350589,0.8852054794520547,3231,3650
79_the_water-nix.txt,0.1821777098998089,"[0.6677852348993288, 0.3063973063973064, 0.14527027027027026, 0.06779661016949153]",0.8598419278886466,0.8688046647230321,298,343
137_the_three_black_princesses.txt,0.040425291799119877,"[0.3572267920094007, 0.07176470588235294, 0.0176678445229682, 0.00589622641509434]",1.0,1.0519159456118665,851,809
45_Thumbling_as_Journeyman.txt,0.13268484949000037,"[0.6074303405572755, 0.23977695167286245, 0.09733415995040298, 0.04528535980148883]",0.8335652098713076,0.8459926663174437,1615,1909
114_The_Cunning_Little_Tailor.txt,0.18239018310843372,"[0.6878216123499142, 0.31673819742489273, 0.15120274914089346, 0.08168529664660361]",0.8008137108600406,0.8182456140350877,1166,1425
12_rapunzel.txt,0.028740454242070543,"[0.5808011049723757, 0.16102280580511402, 0.02074688796680498, 0.001384083044982699]",0.7099637003906705,0.7448559670781894,1448,1944
106_The_Poor_Miller’s_Boy_and_the_.txt,0.24166517630575823,"[0.7095687331536388, 0.3641267700606878, 0.18758434547908232, 0.10600945307224847]",0.9026450549255751,0.9070904645476773,1484,1636
139_the_maid_of_brakel.txt,0.0,"[0.31, 0.030303030303030304, 0.0, 0.0]",0.5433508690744997,0.6211180124223602,100,161
118_the_three_army-surgeons.txt,0.19766470267096325,"[0.6585956416464891, 0.2948303715670436, 0.1333872271624899, 0.06472491909385113]",0.9768658225446338,0.9771293375394322,1239,1268
108_hans_the_hedgehog.txt,0.2297727656760802,"[0.7296416938110749, 0.38268156424581007, 0.18211457848160223, 0.08993476234855545]",0.8835755297503597,0.8898550724637682,2149,2415
80_the_death_of_the_little_hen.txt,0.13423278057206747,"[0.6461038961038961, 0.28292682926829266, 0.10749185667752444, 0.04730831973898858]",0.7687518810369937,0.7917737789203085,616,778
147_The_Old_Man_Made_Young_Again.txt,0.12628632428751405,"[0.5253521126760563, 0.2002820874471086, 0.07768361581920905, 0.031117397454031116]",1.0,1.1378205128205128,710,624
31_The_Girl_Without_Hands.txt,0.260904213178185,"[0.7241379310344828, 0.39775561097256856, 0.21330561330561332, 0.1264559068219634]",0.8787924927731111,0.8855776306107432,2407,2718
19_the_fisherman_and_his_wife.txt,0.01602983567398708,"[0.21823069403714565, 0.05059887558054266, 0.006112469437652812, 0.0009782342871117633]",1.0,2.3612233121754183,4092,1733
112_the_flail_from_heaven.txt,0.17971189595643938,"[0.6948717948717948, 0.2930591259640103, 0.13402061855670103, 0.06718346253229975]",0.8684670430264547,0.8764044943820225,390,445
32_clever_hans.txt,0.09152479096044805,"[0.487279843444227, 0.17042115572967678, 0.07941176470588235, 0.033366045142296366]",0.751477293075286,0.7777777777777778,1022,1314
28_the_singing_bone.txt,0.2002162738776752,"[0.7046070460704607, 0.33649932157394846, 0.15489130434782608, 0.07482993197278912]",0.8744620851779688,0.8817204301075269,738,837
30_the_louse_and_the_flea.txt,0.02146188163355666,"[0.34717607973421927, 0.05490848585690516, 0.006666666666666667, 0.001669449081803005]",1.0,1.0579964850615113,602,569
115_the_bright_sun_brings_it_to_li.txt,0.15709289676586197,"[0.6271186440677966, 0.2811320754716981, 0.12098298676748583, 0.0625]",0.8221298945667075,0.8362204724409449,531,635
44_godfather_death.txt,0.15691875844172612,"[0.6742616033755274, 0.29138513513513514, 0.12679628064243448, 0.05583756345177665]",0.8125360986082641,0.8280922431865828,1185,1431
149_the_beam.txt,0.2287949040470161,"[0.6530612244897959, 0.3174061433447099, 0.17123287671232876, 0.10996563573883161]",0.915362264889271,0.91875,294,320
42_the_godfather.txt,0.16787910644570606,"[0.7185185185185186, 0.36363636363636365, 0.17100371747211895, 0.0782122905027933]",0.6904785504771092,0.7297297297297297,540,740
102_the_willow-wren_and_the_bear.txt,0.16284327837385681,"[0.6052036199095022, 0.2808607021517554, 0.14399092970521543, 0.07264472190692395]",0.7930250630489257,0.8117539026629935,884,1089
109_The_Shroud.txt,0.24533872965661221,"[0.6643598615916955, 0.3611111111111111, 0.18815331010452963, 0.09090909090909091]",0.9693380447746444,0.9697986577181208,289,298
141_The_Lambkin_and_the_Little_Fis.txt,0.1951564157692725,"[0.6629392971246006, 0.3232, 0.15865384615384615, 0.08346709470304976]",0.8455807332515183,0.8563611491108071,626,731
120_The_Three_Apprentices.txt,0.18023427246818105,"[0.6663934426229509, 0.29204265791632483, 0.13793103448275862, 0.07723911257189811]",0.8446335122525358,0.8555399719495091,1220,1426
"88_the_singing,_springing_lark.txt",0.21251823322351487,"[0.7389255419415646, 0.39933993399339934, 0.19858490566037737, 0.10806984426616328]",0.7533514897959475,0.7792875504957767,2122,2723
103_sweet_porridge.txt,0.18124268051098952,"[0.6790123456790124, 0.3347107438016529, 0.14937759336099585, 0.06666666666666667]",0.830950389901292,0.84375,243,288
55_rumpelstiltskin.txt,0.13011074607797551,"[0.7831325301204819, 0.37131367292225204, 0.1825503355704698, 0.0967741935483871]",0.4859969755839085,0.5808709175738724,747,1286
127_the_iron_stove.txt,0.22805739811453085,"[0.7548120989917507, 0.39156350298028425, 0.18761467889908257, 0.09683340982101882]",0.8424825045072523,0.8536776212832551,2182,2556
47_the_juniper-tree.txt,0.026736087170618074,"[0.4632994186046512, 0.08833151581243184, 0.014909090909090908, 0.00327391778828665]",0.7111705366800525,0.7457994579945799,2752,3690
29_the_devil_with_the_three_golde.txt,0.21507483001438793,"[0.7395186335403726, 0.35067961165048545, 0.17249417249417248, 0.09211037699183833]",0.8488949146473688,0.8592394929953302,2576,2998
92_the_king_of_the_golden_mountai.txt,0.23684703947363286,"[0.7389589905362776, 0.38224852071005916, 0.1835043409629045, 0.09790761942360837]",0.8873822031666388,0.8932722789714689,2536,2839
105_Stories_about_Snakes.txt,0.15038939071967994,"[0.5746924428822495, 0.22183098591549297, 0.10229276895943562, 0.05123674911660778]",0.9353973831355412,0.9373970345963756,569,607
145_the_ungrateful_son.txt,0.27418639833227815,"[0.6612021857923497, 0.35714285714285715, 0.20441988950276244, 0.12777777777777777]",0.9783792298763536,0.9786096256684492,183,187
110_The_Jew_Among_Thorns.txt,0.1580292313548193,"[0.6679864253393665, 0.288058856819468, 0.12570781426953567, 0.06118980169971672]",0.80568426143484,0.8223255813953488,1768,2150
96_the_three_little_birds.txt,0.06744515591985098,"[0.43190661478599224, 0.13125695216907676, 0.03450194769059544, 0.010579064587973273]",1.0,1.0753138075313808,1799,1673
46_fitcher’s_bird.txt,0.2275812491995518,"[0.7145015105740181, 0.3726379440665155, 0.2027231467473525, 0.12339137017411052]",0.7966487681550167,0.8147692307692308,1324,1625
128_the_lazy_spinner.txt,0.15160525370181102,"[0.6833558863328822, 0.27235772357723576, 0.1248303934871099, 0.057065217391304345]",0.7945013487492536,0.812981298129813,739,909
113_The_Two_Kings’_Children.txt,0.04799558345073808,"[0.4347597794696771, 0.11843487394957983, 0.024691358024691357, 0.004729374671571204]",0.9692411863437176,0.969704684317719,3809,3928
11_little_brother_and_little_sist.txt,0.04238312671322922,"[0.6208393632416788, 0.19884169884169883, 0.035248672139063256, 0.0024154589371980675]",0.7443645983864308,0.7720670391061453,2073,2685
