File,BLEU,Precisions,Brevity Penalty,Length Ratio,Translation Length,Reference Length
38_The_Wedding_of_Mrs._Fox.txt,0.07602120100276617,"[0.5494327390599676, 0.19155844155844157, 0.07317073170731707, 0.02280130293159609]",0.6603991467248052,0.7067583046964491,617,873
39_the_elves.txt,0.11403654662065398,"[0.47480916030534354, 0.18792971734148206, 0.06880733944954129, 0.02754399387911247]",1.0,1.3631633714880333,1310,961
99_The_Spirit_in_the_Bottle.txt,0.10280214165190174,"[0.5795374912403644, 0.20196353436185133, 0.06526315789473684, 0.021769662921348316]",0.9052813854981411,0.9094964945825367,1427,1569
57_the_golden_bird.txt,0.18754420481497355,"[0.656934306569343, 0.28984126984126984, 0.12321371864083835, 0.05273189326556544]",1.0,1.096,3151,2875
132_the_fox_and_the_horse.txt,0.14711844271594185,"[0.5787037037037037, 0.2552204176334107, 0.13488372093023257, 0.07692307692307693]",0.7435670792059064,0.7714285714285715,432,560
125_the_devil_and_his_grandmother.txt,0.164301619694306,"[0.644891122278057, 0.26487845766974016, 0.11409395973154363, 0.05877413937867338]",0.8930923154962298,0.8984198645598194,1194,1329
150_the_old_beggar-woman.txt,0.1551411546993196,"[0.6335403726708074, 0.25, 0.11949685534591195, 0.056962025316455694]",0.8561758402311432,0.8655913978494624,161,186
2_Cat_and_Mouse_in_Partnership.txt,0.0032118603163746053,"[0.6119554204660588, 0.15720081135902636, 0.023350253807106598, 0.0020325203252032522]",0.06948345122280151,0.2727272727272727,987,3619
133_The_Shoes_That_Were_Danced_to_.txt,0.25083502525621254,"[0.7431621080720481, 0.376502002670227, 0.1963927855711423, 0.1143048128342246]",0.8910005149942735,0.8965311004784688,1499,1672
93_the_raven.txt,0.1964393182999373,"[0.7572105036590615, 0.3789836347975883, 0.16501507970702284, 0.08318965517241379]",0.7840990132687399,0.8043628808864266,2323,2888
100_the_devil’s_sooty_brother.txt,0.12118697440177141,"[0.6764705882352942, 0.2805194805194805, 0.09878682842287695, 0.03902862098872507]",0.7368556100461892,0.7660702451954937,1156,1509
117_The_Wilful_Child.txt,0.09390154983782069,"[0.4695121951219512, 0.13496932515337423, 0.04938271604938271, 0.024844720496894408]",1.0,1.0718954248366013,164,153
87_the_poor_man_and_the_rich_man.txt,0.16570841701770941,"[0.6827333740085418, 0.2954822954822955, 0.11362248014660965, 0.04584352078239609]",0.920371924143138,0.9233802816901409,1639,1775
49_the_six_swans.txt,0.138841227629682,"[0.5070082165297245, 0.22582205029013538, 0.08708272859216255, 0.037270087124878996]",1.0,1.4725978647686833,2069,1405
24_mother_holle.txt,0.09909635275879436,"[0.3871230643846781, 0.1729200652528548, 0.0653061224489796, 0.022058823529411766]",1.0,1.8590909090909091,1227,660
5_the_wolf_and_the_seven_little_.txt,0.030560219022677176,"[0.5107632093933464, 0.11949069539666993, 0.0196078431372549, 0.0009813542688910696]",0.9283337261267074,0.930783242258652,1022,1098
48_old_sultan.txt,0.08782693821192405,"[0.5622932745314223, 0.18984547461368653, 0.041988950276243095, 0.01327433628318584]",1.0,1.0901442307692308,907,832
154_The_Stolen_Farthings.txt,0.1856362129302451,"[0.5978552278820375, 0.26344086021505375, 0.12398921832884097, 0.07297297297297298]",0.9554465964906584,0.9564102564102565,373,390
3_Our_Lady’s_Child.txt,0.040513812323403425,"[0.6290240163515585, 0.20501022494887525, 0.04143222506393862, 0.006141248720573183]",0.5352956185115384,0.6154088050314466,1957,3180
22_The_Riddle.txt,0.0,"[0.08133230054221534, 0.020155038759689922, 0.0031031807602792862, 0.0]",1.0,8.170886075949367,1291,158
124_the_three_brothers.txt,0.18776500407377694,"[0.6202702702702703, 0.2679296346414073, 0.12601626016260162, 0.06648575305291723]",0.9720205056676011,0.9724047306176085,740,761
40_the_robber_bridegroom.txt,0.06641670102795448,"[0.4336158192090395, 0.1392226148409894, 0.03253182461103253, 0.009907997169143666]",1.0,1.4780793319415448,1416,958
20_The_Valiant_Little_Tailor.txt,0.017966701740425667,"[0.12503643252696006, 0.043731778425655975, 0.009332166812481774, 0.002042007001166861]",1.0,5.578861788617886,3431,615
89_the_goose-girl.txt,0.1811799770871374,"[0.6899335232668566, 0.30783847980997625, 0.1397338403041825, 0.07180218735140276]",0.8432723193591082,0.8543610547667343,2106,2465
10_The_Pack_of_Ragamuffins.txt,0.025441578107499974,"[0.5402567094515752, 0.125, 0.022222222222222223, 0.00585480093676815]",0.46729549697784667,0.5679257786613652,857,1509
26_little_red-cap.txt,0.13919989166857485,"[0.62203519510329, 0.2442572741194487, 0.0950191570881226, 0.04217791411042945]",0.8861336185958285,0.8921501706484641,1307,1465
158_The_Story_of_Schlauraffen_Land.txt,0.2211748725909477,"[0.6379821958456974, 0.30952380952380953, 0.17313432835820897, 0.10479041916167664]",0.9040322832072708,0.9083557951482479,337,371
90_the_young_giant.txt,0.1636470199857767,"[0.6705343511450381, 0.30482590103848506, 0.11518484570730217, 0.04798288508557457]",0.892625832688584,0.8979983548121744,3275,3647
159_The_Ditmarsch_Tale_of_Wonders.txt,0.2392374288226619,"[0.5733333333333334, 0.29464285714285715, 0.17937219730941703, 0.10810810810810811]",1.0,1.066350710900474,225,211
140_domestic_servants.txt,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0,0,0
116_the_blue_light.txt,0.1424422505469651,"[0.579610538373425, 0.22693409742120343, 0.08142201834862385, 0.03843947217441193]",1.0,1.1893732970027249,1746,1468
97_the_water_of_life.txt,0.1802099792696794,"[0.7294332723948812, 0.34476451760402377, 0.13769441903019214, 0.06636155606407322]",0.8230828997333274,0.8370313695485846,2188,2614
9_the_twelve_brothers.txt,0.04432199899412722,"[0.4400406504065041, 0.12099644128113879, 0.01780264496439471, 0.004071246819338422]",1.0,1.2432090966519267,1968,1583
"1_the_frog-king,_or_iron_henry.txt",0.023530170054285624,"[0.6680429397192403, 0.19586776859504132, 0.02481389578163772, 0.0033112582781456954]",0.41092373283929834,0.5292832167832168,1211,2288
50_briar-rose.txt,0.11570246561775299,"[0.49280328992460587, 0.2085048010973937, 0.06863417982155114, 0.025412087912087912]",1.0,1.4083011583011582,1459,1036
52_king_thrushbeard.txt,0.09892572136951226,"[0.5002967359050445, 0.18111638954869358, 0.05228758169934641, 0.020214030915576695]",1.0,1.303170920340294,1685,1293
148_The_Lord’s_Animals_and_the_Dev.txt,0.11717443899695706,"[0.4731457800511509, 0.17435897435897435, 0.07455012853470437, 0.041237113402061855]",0.9285149491889227,0.930952380952381,391,420
85_the_gold-children.txt,0.13313157526403036,"[0.5092936802973977, 0.20935175345377258, 0.08027644869750133, 0.036702127659574466]",1.0,1.356628242074928,1883,1388
78_The_Old_Man_and_His_Grandson.txt,0.14714504229350786,"[0.6943396226415094, 0.2727272727272727, 0.09885931558935361, 0.04580152671755725]",0.8598963706611544,0.8688524590163934,265,305
76_The_Pink.txt,0.04733733378822836,"[0.34875650665124347, 0.11921296296296297, 0.023161551823972205, 0.005214368482039398]",1.0,2.046153846153846,1729,845
142_simeli_mountain.txt,0.21735065363282507,"[0.6460084033613446, 0.30809674027339645, 0.15157894736842106, 0.08113804004214963]",0.9771557298373458,0.9774127310061602,952,974
53_little_snow-white.txt,0.1615137017151455,"[0.6573816155988857, 0.2804953560371517, 0.10096004955094456, 0.039962825278810406]",0.9779623344095072,0.9782016348773842,3231,3303
79_the_water-nix.txt,0.12869342356128785,"[0.587248322147651, 0.2356902356902357, 0.0945945945945946, 0.030508474576271188]",0.9103194186605118,0.9141104294478528,298,326
137_the_three_black_princesses.txt,0.018407009448202078,"[0.33137485311398357, 0.06235294117647059, 0.004711425206124852, 0.0011792452830188679]",1.0,1.091025641025641,851,780
45_Thumbling_as_Journeyman.txt,0.08010684048201691,"[0.4408668730650155, 0.15303593556381662, 0.04277743335399876, 0.014267990074441687]",1.0,1.3402489626556016,1615,1205
114_The_Cunning_Little_Tailor.txt,0.13128436295035326,"[0.6526586620926244, 0.248068669527897, 0.09707903780068729, 0.04471195184866724]",0.8063270365646147,0.8228652081863091,1166,1417
12_rapunzel.txt,0.02651771731110597,"[0.42472375690607733, 0.11057360055286801, 0.015214384508990318, 0.0006920415224913495]",1.0,1.384321223709369,1448,1046
106_The_Poor_Miller’s_Boy_and_the_.txt,0.16215325727225202,"[0.5909703504043127, 0.24679703304113285, 0.10323886639676114, 0.04591492234976367]",1.0,1.1174698795180722,1484,1328
139_the_maid_of_brakel.txt,0.0,"[0.29, 0.020202020202020204, 0.0, 0.0]",0.5433508690744997,0.6211180124223602,100,161
118_the_three_army-surgeons.txt,0.15007691341643636,"[0.5956416464891041, 0.2495961227786753, 0.08973322554567502, 0.03802588996763754]",1.0,1.0073170731707317,1239,1230
108_hans_the_hedgehog.txt,0.17429492271983918,"[0.6849697533736622, 0.3230912476722533, 0.12529110386585934, 0.05125815470643057]",0.8976660252375936,0.9025619487610248,2149,2381
80_the_death_of_the_little_hen.txt,0.1028568545240683,"[0.6103896103896104, 0.2097560975609756, 0.0781758957654723, 0.03099510603588907]",0.7750171430025604,0.796895213454075,616,773
147_The_Old_Man_Made_Young_Again.txt,0.11914163241323418,"[0.5098591549295775, 0.1763046544428773, 0.07203389830508475, 0.031117397454031116]",1.0,1.0856269113149848,710,654
31_The_Girl_Without_Hands.txt,0.08781132642567148,"[0.4578313253012048, 0.16167913549459684, 0.04490644490644491, 0.01788685524126456]",1.0,1.4596725288053365,2407,1649
19_the_fisherman_and_his_wife.txt,0.026890013560459034,"[0.2969208211143695, 0.07113175262771938, 0.011246943765281174, 0.0022010271460014674]",1.0,1.5829787234042554,4092,2585
112_the_flail_from_heaven.txt,0.12152815654746359,"[0.5923076923076923, 0.19794344473007713, 0.07216494845360824, 0.031007751937984496]",0.954895043959762,0.9558823529411765,390,408
32_clever_hans.txt,0.020111597893491377,"[0.5518590998043053, 0.2007835455435847, 0.06666666666666667, 0.02845927379784102]",0.1670222603333509,0.3584707120308664,1022,2851
28_the_singing_bone.txt,0.10092239338923646,"[0.4905149051490515, 0.16824966078697423, 0.05434782608695652, 0.02312925170068027]",1.0,1.201954397394137,738,614
30_the_louse_and_the_flea.txt,0.0,"[0.30564784053156147, 0.0632279534109817, 0.0016666666666666668, 0.0]",1.0,1.0827338129496402,602,556
115_the_bright_sun_brings_it_to_li.txt,0.15578186361175894,"[0.6384180790960452, 0.27735849056603773, 0.12287334593572778, 0.06060606060606061]",0.8174981891361971,0.8322884012539185,531,638
44_godfather_death.txt,0.05838230111698622,"[0.3620253164556962, 0.11655405405405406, 0.029585798816568046, 0.009306260575296108]",1.0,1.758160237388724,1185,674
149_the_beam.txt,0.1819851873368591,"[0.6530612244897959, 0.27303754266211605, 0.14726027397260275, 0.0859106529209622]",0.8350429579202481,0.8472622478386167,294,347
42_the_godfather.txt,0.17914007751631775,"[0.6277777777777778, 0.2782931354359926, 0.11895910780669144, 0.06517690875232775]",0.9337761677921538,0.9358752166377816,540,577
102_the_willow-wren_and_the_bear.txt,0.12950789215902025,"[0.5859728506787331, 0.24235560588901472, 0.10317460317460317, 0.04767309875141884]",0.7966215424453468,0.8147465437788018,884,1085
109_The_Shroud.txt,0.1659401746355524,"[0.5570934256055363, 0.22569444444444445, 0.11498257839721254, 0.05244755244755245]",1.0,1.12015503875969,289,258
141_The_Lambkin_and_the_Little_Fis.txt,0.16102585039312928,"[0.6277955271565495, 0.2784, 0.12179487179487179, 0.060995184590690206]",0.848286589292615,0.8587105624142661,626,729
120_The_Three_Apprentices.txt,0.10720977306957792,"[0.6098360655737705, 0.23954060705496308, 0.07799671592775041, 0.023007395234182416]",0.8425590961563411,0.853743876836949,1220,1429
"88_the_singing,_springing_lark.txt",0.16997687845368645,"[0.7181903864278982, 0.33993399339933994, 0.14386792452830188, 0.07078810759792355]",0.7612025478485029,0.7856349500185117,2122,2701
103_sweet_porridge.txt,0.18451144911643413,"[0.6255144032921811, 0.30578512396694213, 0.15352697095435686, 0.075]",0.8517230811056075,0.8617021276595744,243,282
55_rumpelstiltskin.txt,0.11068975636858212,"[0.535475234270415, 0.16890080428954424, 0.06174496644295302, 0.026881720430107527]",1.0,1.1318181818181818,747,660
127_the_iron_stove.txt,0.2077472698315379,"[0.7401466544454629, 0.3631361760660248, 0.15412844036697249, 0.0752638825149151]",0.8791665391381308,0.8859114900527811,2182,2463
47_the_juniper-tree.txt,0.02325777468554669,"[0.4632994186046512, 0.0806979280261723, 0.012, 0.0029101491451436886]",0.6880389125419542,0.7278497751917482,2752,3781
29_the_devil_with_the_three_golde.txt,0.07408154628809661,"[0.5609472049689441, 0.1833009708737864, 0.03768453768453769, 0.00777302759424796]",1.0,1.1127429805615552,2576,2315
92_the_king_of_the_golden_mountai.txt,0.21527081217699498,"[0.7038643533123028, 0.3388560157790927, 0.1479873717442778, 0.07422029214370311]",0.9515295442093781,0.9526671675432006,2536,2662
105_Stories_about_Snakes.txt,0.06156879976191929,"[0.40421792618629176, 0.1056338028169014, 0.031746031746031744, 0.01060070671378092]",1.0,1.361244019138756,569,418
145_the_ungrateful_son.txt,0.07479846955524624,"[0.5573770491803278, 0.2032967032967033, 0.049723756906077346, 0.005555555555555556]",1.0,1.0,183,183
110_The_Jew_Among_Thorns.txt,0.07516680180424476,"[0.4756787330316742, 0.15506508205998867, 0.04020385050962627, 0.01076487252124646]",1.0,1.280231716147719,1768,1381
96_the_three_little_birds.txt,0.06269789628049896,"[0.42579210672595885, 0.13014460511679643, 0.0333889816360601, 0.008351893095768375]",1.0,1.0297653119633658,1799,1747
46_fitcher’s_bird.txt,0.0966109616592251,"[0.520392749244713, 0.17913832199546487, 0.05143721633888049, 0.018168054504163512]",1.0,1.2669856459330144,1324,1045
128_the_lazy_spinner.txt,0.12946718363301649,"[0.6278755074424899, 0.23035230352303523, 0.09090909090909091, 0.04891304347826087]",0.8129899461586867,0.82847533632287,739,892
113_The_Two_Kings’_Children.txt,0.04301380405253609,"[0.4148070359674455, 0.11081932773109243, 0.02180194378775939, 0.003415659485023647]",1.0,1.0314107771459518,3809,3693
11_little_brother_and_little_sist.txt,0.05465349061182948,"[0.5788712011577424, 0.17277992277992277, 0.032351521004345726, 0.005314009661835749]",0.8487305580036423,0.8590965602983838,2073,2413
